,amount,amountBTC,date,globalTradeID,rate,total,tradeID,type
170,2100.0,0.392784,2017-05-18 15:43:38,134572964,0.00018704,0.392784,7193707,sell
171,1644.54800322,0.307579813042,2017-05-18 15:43:37,134572954,0.00018703,0.30757981,7193706,sell
172,690.30208651,0.129114102261,2017-05-18 15:43:37,134572953,0.00018704,0.1291141,7193705,sell
173,1.385916,0.00025920786948,2017-05-18 15:43:34,134572930,0.00018703,0.0002592,7193704,sell
174,526.30011285,0.0986181151458,2017-05-18 15:43:33,134572925,0.00018738,0.09861811,7193703,buy
175,526.28894125,0.098431820682,2017-05-18 15:43:31,134572914,0.00018703,0.09843182,7193702,sell
176,10.68376068,0.0019999999993,2017-05-18 15:43:31,134572913,0.0001872,0.00199999,7193701,sell
177,970.7766213,0.181904123299,2017-05-18 15:43:29,134572892,0.00018738,0.18190412,7193700,buy
178,11.86687966,0.00222361591069,2017-05-18 15:43:28,134572883,0.00018738,0.00222361,7193699,buy
179,53.36514058,0.00999956004188,2017-05-18 15:43:28,134572874,0.00018738,0.00999956,7193698,buy
180,1600.91179296,0.300010870001,2017-05-18 15:43:27,134572860,0.0001874,0.30001087,7193697,buy
181,338.56287888,0.0633214152369,2017-05-18 15:43:26,134572857,0.00018703,0.06332141,7193696,sell
182,685.74596109,0.128261924562,2017-05-18 15:43:26,134572856,0.00018704,0.12826192,7193695,sell
183,2001.60128102,0.37508006405,2017-05-18 15:43:20,134572782,0.00018739,0.37508006,7193694,buy
184,207.088166,0.0388062514267,2017-05-18 15:43:19,134572776,0.00018739,0.03880625,7193693,buy
185,212.911834,0.0398570953248,2017-05-18 15:43:19,134572775,0.0001872,0.03985709,7193692,buy
186,0.00135064,2.52839808e-07,2017-05-18 15:43:18,134572766,0.0001872,2.5e-07,7193691,buy
187,118.12068751,0.0221346356325,2017-05-18 15:43:17,134572748,0.00018739,0.02213463,7193690,buy
188,414.36067564,0.0775683184798,2017-05-18 15:43:17,134572747,0.0001872,0.07756831,7193689,buy
189,533.36177929,0.0999519974389,2017-05-18 15:43:15,134572735,0.0001874,0.09995199,7193688,buy
190,31.99103952,0.00599512080605,2017-05-18 15:43:13,134572722,0.0001874,0.00599512,7193687,buy
191,1429.484317,0.267356451809,2017-05-18 15:43:12,134572715,0.00018703,0.26735645,7193686,sell
192,0.00053467,9.99993301e-08,2017-05-18 15:43:09,134572688,0.00018703,9e-08,7193685,sell
193,0.00053467,9.99993301e-08,2017-05-18 15:43:08,134572678,0.00018703,9e-08,7193684,sell
194,0.00101587,1.899981661e-07,2017-05-18 15:43:06,134572668,0.00018703,1.8e-07,7193683,sell
195,17.2861226,0.00324633382428,2017-05-18 15:43:06,134572661,0.0001878,0.00324633,7193682,buy
196,0.00010694,1.99988494e-08,2017-05-18 15:43:06,134572660,0.00018701,1e-08,7193681,sell
197,1924.99023647,0.361513166409,2017-05-18 15:43:05,134572655,0.0001878,0.36151316,7193680,buy
198,1077.41168507,0.202327140339,2017-05-18 15:43:05,134572654,0.00018779,0.20232714,7193679,buy
199,499.83,0.0934632117,2017-05-18 15:43:04,134572647,0.00018699,0.09346321,7193678,sell
0,133.65410318,0.0249999999998,2017-05-18 15:46:47,134574667,0.00018705,0.02499999,7193883,sell
1,25.8800385,0.00484086120143,2017-05-18 15:46:47,134574666,0.00018705,0.00484086,7193882,sell
2,21.21393881,0.00396849153319,2017-05-18 15:46:47,134574665,0.00018707,0.00396849,7193881,sell
3,1067.57766627,0.199722429806,2017-05-18 15:46:46,134574662,0.00018708,0.19972242,7193880,buy
4,0.00024456,4.57522848e-08,2017-05-18 15:46:46,134574661,0.00018708,4e-08,7193879,buy
5,200.0,0.037416,2017-05-18 15:46:46,134574660,0.00018708,0.037416,7193878,buy
0,3500.85833185,0.654660508056,2017-05-18 15:46:55,134574725,0.000187,0.6546605,7193895,sell
1,2743.81821862,0.513148883246,2017-05-18 15:46:55,134574724,0.00018702,0.51314888,7193894,sell
2,500.0,0.09351,2017-05-18 15:46:55,134574723,0.00018702,0.09351,7193893,sell
3,534.55925589,0.0999999999993,2017-05-18 15:46:55,134574722,0.00018707,0.09999999,7193892,sell
4,5320.0,0.9952656,2017-05-18 15:46:55,134574713,0.00018708,0.9952656,7193891,buy
5,1846.3142707,0.345408473763,2017-05-18 15:46:54,134574711,0.00018708,0.34540847,7193890,buy
6,400.6023203,0.0749406760585,2017-05-18 15:46:54,134574710,0.00018707,0.07494067,7193889,buy
7,67.70333778,0.0126659404319,2017-05-18 15:46:53,134574703,0.00018708,0.01266594,7193888,buy
8,2.29233484,0.000428850001867,2017-05-18 15:46:52,134574698,0.00018708,0.00042885,7193887,buy
9,4427.87602184,0.828367046166,2017-05-18 15:46:50,134574685,0.00018708,0.82836704,7193886,buy
10,19000.0,3.55395,2017-05-18 15:46:50,134574684,0.00018705,3.55395,7193885,buy
11,572.12397816,0.107004347635,2017-05-18 15:46:50,134574683,0.00018703,0.10700434,7193884,buy
0,0.00038034,7.1142597e-08,2017-05-18 15:46:57,134574731,0.00018705,7e-08,7193897,buy
1,534.53068206,0.0999839640793,2017-05-18 15:46:56,134574729,0.00018705,0.09998396,7193896,buy
0,96.78046825,0.0181008509768,2017-05-18 15:47:06,134574822,0.00018703,0.01810085,7193903,buy
1,0.00090899,1.699993098e-07,2017-05-18 15:47:05,134574821,0.00018702,1.6e-07,7193902,sell
2,19139.06855356,3.57938860089,2017-05-18 15:47:02,134574787,0.00018702,3.5793886,7193901,sell
3,0.00388617,7.270246836e-07,2017-05-18 15:47:01,134574780,0.00018708,7.2e-07,7193900,buy
4,854.53105625,0.159865670003,2017-05-18 15:47:01,134574779,0.00018708,0.15986567,7193899,buy
5,4465.4689376,0.835265964778,2017-05-18 15:47:01,134574778,0.00018705,0.83526596,7193898,buy
0,3857.6354,0.721454972508,2017-05-18 15:47:11,134574855,0.00018702,0.72145497,7193913,sell
1,70.00753688,0.0130970099995,2017-05-18 15:47:11,134574853,0.00018708,0.013097,7193912,buy
2,200.0,0.037416,2017-05-18 15:47:11,134574848,0.00018708,0.037416,7193911,buy
3,435.69274126,0.0815093980349,2017-05-18 15:47:09,134574846,0.00018708,0.08150939,7193910,buy
4,98.8379408,0.0184856600678,2017-05-18 15:47:09,134574845,0.00018703,0.01848566,7193909,buy
5,13.29998223,0.00248749567648,2017-05-18 15:47:09,134574843,0.00018703,0.00248749,7193908,buy
6,13.29998223,0.00248749567648,2017-05-18 15:47:09,134574841,0.00018703,0.00248749,7193907,buy
7,1143.429,0.21384409158,2017-05-18 15:47:08,134574840,0.00018702,0.21384409,7193906,sell
8,234.946031,0.0439419561779,2017-05-18 15:47:07,134574829,0.00018703,0.04394195,7193905,buy
9,839.79761268,0.1570673475,2017-05-18 15:47:07,134574826,0.00018703,0.15706734,7193904,buy
0,251.435001,0.0470384599871,2017-05-18 15:47:16,134574888,0.00018708,0.04703845,7193917,buy
1,533.19435536,0.0997500000007,2017-05-18 15:47:16,134574880,0.00018708,0.09975,7193916,buy
2,230.0,0.0430284,2017-05-18 15:47:15,134574875,0.00018708,0.0430284,7193915,buy
3,1.0,0.00018708,2017-05-18 15:47:12,134574857,0.00018708,0.00018708,7193914,buy
0,10.53449115,0.00196994984505,2017-05-18 15:47:39,134575085,0.00018700,0.00196994,7193940,sell
1,577.02314518,0.107914868612,2017-05-18 15:47:37,134575070,0.00018702,0.10791486,7193939,buy
2,1096.85282095,0.205111477518,2017-05-18 15:47:37,134575069,0.00018700,0.20511147,7193938,sell
3,601.67850267,0.112513879999,2017-05-18 15:47:37,134575068,0.00018700,0.11251387,7193937,sell
4,1.95140337,0.00036491243019,2017-05-18 15:47:37,134575067,0.00018700,0.00036491,7193936,sell
5,1134.24213904,0.21210328,2017-05-18 15:47:37,134575066,0.00018700,0.21210328,7193935,sell
6,124.48877006,0.0232794000012,2017-05-18 15:47:37,134575065,0.00018700,0.02327940,7193934,sell
7,13.33556149,0.00249374999863,2017-05-18 15:47:37,134575064,0.00018700,0.00249374,7193933,sell
8,13000.00000000,2.431,2017-05-18 15:47:37,134575063,0.00018700,2.43100000,7193932,sell
9,1833.36621373,0.342839481968,2017-05-18 15:47:37,134575062,0.00018700,0.34283948,7193931,sell
10,59.13864276,0.0110595175825,2017-05-18 15:47:37,134575061,0.00018701,0.01105951,7193930,sell
11,1.40353500,0.0002624891157,2017-05-18 15:47:35,134575051,0.00018702,0.00026248,7193929,buy
12,534.53068206,0.0999679281589,2017-05-18 15:47:34,134575045,0.00018702,0.09996792,7193928,buy
13,5888.80449000,1.10132421572,2017-05-18 15:47:33,134575043,0.00018702,1.10132421,7193927,buy
14,84.13839428,0.0157355624982,2017-05-18 15:47:28,134575009,0.00018702,0.01573556,7193926,sell
15,9515.22379986,1.77953715505,2017-05-18 15:47:28,134575008,0.00018702,1.77953715,7193925,sell
16,1069.34716355,0.199999999999,2017-05-18 15:47:28,134575007,0.00018703,0.19999999,7193924,sell
17,537.20002139,0.100472520001,2017-05-18 15:47:28,134575006,0.00018703,0.10047252,7193923,sell
18,74.79031999,0.0139910251605,2017-05-18 15:47:27,134575003,0.00018707,0.01399102,7193922,buy
19,2664.88656876,0.498520330418,2017-05-18 15:47:26,134574999,0.00018707,0.49852033,7193921,buy
20,55.53773787,0.0103894446233,2017-05-18 15:47:25,134574987,0.00018707,0.01038944,7193920,buy
21,2039.30372579,0.381410975835,2017-05-18 15:47:19,134574909,0.00018703,0.38141097,7193919,sell
22,106.91185118,0.0200000000002,2017-05-18 15:47:19,134574908,0.00018707,0.02000000,7193918,sell
0,20.53394270,0.0038398472849,2017-05-18 15:47:44,134575112,0.00018700,0.00383984,7193945,buy
1,129.69823529,0.0242535699992,2017-05-18 15:47:44,134575106,0.00018700,0.02425356,7193944,sell
2,969.46747781,0.18129041835,2017-05-18 15:47:44,134575105,0.00018700,0.18129041,7193943,sell
3,653.58822901,0.122227534707,2017-05-18 15:47:44,134575103,0.00018701,0.12222753,7193942,buy
4,423.14521009,0.0791281542868,2017-05-18 15:47:39,134575086,0.00018700,0.07912815,7193941,sell
0,534.53068206,0.099962582852,2017-05-18 15:47:48,134575138,0.00018701,0.09996258,7193949,buy
1,628.67231687,0.117568009978,2017-05-18 15:47:48,134575132,0.00018701,0.11756800,7193948,buy
