,amount,amountBTC,date,globalTradeID,rate,total,tradeID,type
54,24.12095077,0.0122259451073,2017-05-18 14:47:18,134526455,0.00050686,0.01222594,1287561,sell
55,9.86243293,0.00500025349551,2017-05-18 14:47:18,134526454,0.000507,0.00500025,1287560,sell
56,39.44823175,0.0200002534972,2017-05-18 14:47:18,134526453,0.000507,0.02000025,1287559,sell
57,11.0,0.005577,2017-05-18 14:47:18,134526452,0.000507,0.005577,1287558,sell
58,225.86335522,0.114618876873,2017-05-18 14:47:18,134526451,0.00050747,0.11461887,1287557,sell
59,778.09743777,0.394861106745,2017-05-18 14:47:16,134526096,0.00050747,0.3948611,1287556,sell
60,88.25076479,0.044784615608,2017-05-18 14:47:16,134526080,0.00050747,0.04478461,1287555,sell
61,49.02106903,0.0250002549946,2017-05-18 14:47:10,134525996,0.00050999,0.02500025,1287554,buy
62,5.48868938,0.00279917669691,2017-05-18 14:47:06,134525893,0.00050999,0.00279917,1287553,buy
63,19.72510885,0.0100596082624,2017-05-18 14:47:04,134525846,0.00050999,0.0100596,1287552,buy
64,399.19448746,0.202391605142,2017-05-18 14:47:00,134525718,0.000507,0.2023916,1287551,buy
65,176.47058823,0.0894705882326,2017-05-18 14:46:57,134525680,0.000507,0.08947058,1287550,buy
66,938.57438719,0.475857214305,2017-05-18 14:46:55,134525641,0.000507,0.47585721,1287549,sell
67,196.00156801,0.0999607996851,2017-05-18 14:46:52,134525590,0.00051,0.09996079,1287548,buy
68,103.50156942,0.0524752956959,2017-05-18 14:46:50,134525488,0.000507,0.05247529,1287547,sell
69,20.0,0.0101404,2017-05-18 14:46:50,134525487,0.00050702,0.0101404,1287546,sell
70,4.73349243,0.00240007000171,2017-05-18 14:46:50,134525486,0.00050704,0.00240007,1287545,sell
71,0.42042273,0.000213230000201,2017-05-18 14:46:50,134525485,0.00050718,0.00021323,1287544,sell
72,11.73513407,0.0059520600003,2017-05-18 14:46:50,134525484,0.0005072,0.00595206,1287543,sell
73,24.84902908,0.0126046700008,2017-05-18 14:46:50,134525483,0.00050725,0.01260467,1287542,sell
74,9.85310502,0.00500025373555,2017-05-18 14:46:50,134525482,0.00050748,0.00500025,1287541,sell
75,197.02492365,0.0999999999986,2017-05-18 14:46:50,134525481,0.00050755,0.09999999,1287540,sell
76,1.52237983,0.000772760001708,2017-05-18 14:46:50,134525480,0.0005076,0.00077276,1287539,sell
77,295.49081023,0.149999999997,2017-05-18 14:46:50,134525479,0.00050763,0.14999999,1287538,sell
78,1.81645921,0.000922288999285,2017-05-18 14:46:50,134525478,0.00050774,0.00092228,1287537,sell
79,5.96634074,0.00303090109592,2017-05-18 14:46:50,134525477,0.000508,0.0030309,1287536,sell
80,5.12706693,0.00260455000044,2017-05-18 14:46:50,134525476,0.000508,0.00260455,1287535,sell
81,2.22461934,0.00113044031762,2017-05-18 14:46:50,134525475,0.00050815,0.00113044,1287534,sell
82,9.00545061,0.00457657,2017-05-18 14:46:50,134525474,0.0005082,0.00457657,1287533,sell
83,9.00544906,0.00457656921229,2017-05-18 14:46:50,134525473,0.0005082,0.00457656,1287532,sell
84,13.53586606,0.00688001000098,2017-05-18 14:46:50,134525472,0.00050828,0.00688001,1287531,sell
85,1.50863493,0.000766989998412,2017-05-18 14:46:50,134525471,0.0005084,0.00076698,1287530,sell
86,1.16799056,0.000594039998816,2017-05-18 14:46:50,134525470,0.0005086,0.00059403,1287529,sell
87,83.73912787,0.0425930699998,2017-05-18 14:46:50,134525469,0.00050864,0.04259306,1287528,sell
88,43.12218822,0.0219388444788,2017-05-18 14:46:50,134525468,0.00050876,0.02193884,1287527,sell
89,25.74990184,0.0131159700012,2017-05-18 14:46:50,134525467,0.00050936,0.01311597,1287526,sell
90,52.09317152,0.0265435546163,2017-05-18 14:46:50,134525466,0.00050954,0.02654355,1287525,sell
91,48.38610811,0.0246599799983,2017-05-18 14:46:50,134525465,0.00050965,0.02465997,1287524,sell
92,2.1577089,0.00109999999722,2017-05-18 14:46:50,134525464,0.0005098,0.00109999,1287523,sell
93,15.1216997,0.00771070589403,2017-05-18 14:46:50,134525463,0.00050991,0.0077107,1287522,sell
94,99.98456488,0.0509861290149,2017-05-18 14:46:50,134525462,0.00050994,0.05098612,1287521,sell
95,11.0,0.0056122,2017-05-18 14:46:50,134525457,0.0005102,0.0056122,1287520,sell
96,196.07843137,0.0999999999987,2017-05-18 14:46:49,134525432,0.00051,0.09999999,1287519,sell
97,243.17780392,0.124020679999,2017-05-18 14:46:49,134525431,0.00051,0.12402067,1287518,sell
98,812.09619608,0.414169060001,2017-05-18 14:46:49,134525430,0.00051,0.41416906,1287517,sell
99,16.18778431,0.0082557699981,2017-05-18 14:46:49,134525429,0.00051,0.00825576,1287516,sell
100,5.0,0.00255,2017-05-18 14:46:49,134525428,0.00051,0.00255,1287515,sell
101,196.03280612,0.100000255058,2017-05-18 14:46:49,134525427,0.00051012,0.10000025,1287514,sell
102,65.39287842,0.0333582151396,2017-05-18 14:46:49,134525426,0.00051012,0.03335821,1287513,sell
103,94.65036156,0.0487439896998,2017-05-18 14:46:38,134525169,0.00051499,0.04874398,1287512,buy
104,8.64746228,0.00441124345827,2017-05-18 14:46:34,134525137,0.00051012,0.00441124,1287511,sell
105,19.95,0.010176894,2017-05-18 14:46:32,134525083,0.00051012,0.01017689,1287510,sell
106,11.0,0.0056386,2017-05-18 14:46:31,134525057,0.0005126,0.0056386,1287509,buy
107,154.226507,0.0786740257508,2017-05-18 14:46:30,134525056,0.00051012,0.07867402,1287508,sell
108,247.6854302,0.126349291654,2017-05-18 14:46:27,134524934,0.00051012,0.12634929,1287507,sell
109,0.43081625,0.000219879997675,2017-05-18 14:46:27,134524933,0.00051038,0.00021987,1287506,sell
110,3.53050871,0.00180236000154,2017-05-18 14:46:27,134524932,0.00051051,0.00180236,1287505,sell
111,0.84139701,0.000429550001545,2017-05-18 14:46:27,134524931,0.00051052,0.00042955,1287504,sell
112,0.55295316,0.000282360001622,2017-05-18 14:46:27,134524930,0.00051064,0.00028236,1287503,sell
113,77.09943832,0.0393954999984,2017-05-18 14:46:27,134524929,0.00051097,0.03939549,1287502,sell
114,1229.50636974,0.628290050001,2017-05-18 14:46:27,134524928,0.00051101,0.62829005,1287501,sell
115,19.40423576,0.00992254999823,2017-05-18 14:46:27,134524927,0.00051136,0.00992254,1287500,sell
116,2.45911339,0.00125791027239,2017-05-18 14:46:27,134524926,0.00051153,0.00125791,1287499,sell
117,0.72798702,0.000372459999043,2017-05-18 14:46:27,134524925,0.00051163,0.00037245,1287498,sell
118,25.24499922,0.0129234200007,2017-05-18 14:46:27,134524924,0.00051192,0.01292342,1287497,sell
119,8.66682291,0.00443749999815,2017-05-18 14:46:27,134524923,0.00051201,0.00443749,1287496,sell
120,22.23711819,0.0113902966793,2017-05-18 14:46:27,134524922,0.00051222,0.01139029,1287495,sell
121,22.23691819,0.0113901942353,2017-05-18 14:46:27,134524921,0.00051222,0.01139019,1287494,sell
122,22.23781819,0.0113906552333,2017-05-18 14:46:27,134524920,0.00051222,0.01139065,1287493,sell
123,23.5033088,0.012040039999,2017-05-18 14:46:27,134524919,0.00051227,0.01204003,1287492,sell
124,3.08798874,0.00158203839128,2017-05-18 14:46:27,134524918,0.00051232,0.00158203,1287491,sell
125,11.17632174,0.00572585315384,2017-05-18 14:46:27,134524917,0.00051232,0.00572585,1287490,sell
126,0.47065483,0.000241140002151,2017-05-18 14:46:27,134524916,0.00051235,0.00024114,1287489,sell
127,95.22339512,0.048801989999,2017-05-18 14:46:27,134524915,0.0005125,0.04880198,1287488,sell
128,1476.48034682,0.75684382578,2017-05-18 14:46:27,134524914,0.0005126,0.75684382,1287487,sell
129,400.78541911,0.205602920003,2017-05-18 14:46:27,134524913,0.000513,0.20560292,1287486,sell
130,855.53313158,0.438914162494,2017-05-18 14:46:27,134524912,0.00051303,0.43891416,1287485,sell
131,89.560476,0.0459472110023,2017-05-18 14:46:17,134524706,0.00051303,0.04594721,1287484,sell
132,224.42864258,0.115138626503,2017-05-18 14:46:13,134524618,0.00051303,0.11513862,1287483,sell
133,24.76409267,0.0127091799992,2017-05-18 14:46:13,134524617,0.00051321,0.01270917,1287482,sell
134,2.21056478,0.00113452816204,2017-05-18 14:46:13,134524616,0.00051323,0.00113452,1287481,sell
135,0.97422208,0.000499999998118,2017-05-18 14:46:13,134524615,0.00051323,0.00049999,1287480,sell
136,10.68526202,0.00548453128963,2017-05-18 14:46:13,134524614,0.00051328,0.00548453,1287479,sell
137,18.29647018,0.0093923100022,2017-05-18 14:46:13,134524613,0.00051334,0.00939231,1287478,sell
138,19.44460673,0.00998500000192,2017-05-18 14:46:13,134524612,0.00051351,0.009985,1287477,sell
139,9.00544906,0.00462744999948,2017-05-18 14:46:13,134524611,0.00051385,0.00462744,1287476,sell
140,9.00544681,0.00462744884332,2017-05-18 14:46:13,134524610,0.00051385,0.00462744,1287475,sell
141,488.32684824,0.250999999995,2017-05-18 14:46:13,134524609,0.000514,0.25099999,1287474,sell
142,29.89938734,0.0153727700009,2017-05-18 14:46:13,134524608,0.00051415,0.01537277,1287473,sell
143,2.7938286,0.00143655872783,2017-05-18 14:46:13,134524607,0.00051419,0.00143655,1287472,sell
144,24.75000049,0.0127336277521,2017-05-18 14:46:13,134524606,0.00051449,0.01273362,1287471,sell
145,2.03970242,0.00105009999689,2017-05-18 14:46:13,134524605,0.00051483,0.00105009,1287470,sell
146,11.35567152,0.0058481708328,2017-05-18 14:46:12,134524590,0.000515,0.00584817,1287469,buy
147,388.34901456,0.199999742498,2017-05-18 14:46:11,134524497,0.000515,0.19999974,1287468,sell
148,0.48543689,0.00024999999835,2017-05-18 14:46:11,134524496,0.000515,0.00024999,1287467,sell
149,1049.59910287,0.540543537978,2017-05-18 14:46:11,134524495,0.000515,0.54054353,1287466,sell
150,415.68777343,0.214079203316,2017-05-18 14:46:03,134524432,0.000515,0.2140792,1287465,sell
151,476.46069651,0.245377258703,2017-05-18 14:45:54,134524241,0.000515,0.24537725,1287464,sell
152,1.0,0.000515,2017-05-18 14:45:54,134524240,0.000515,0.000515,1287463,sell
153,37.83545145,0.0194852574968,2017-05-18 14:45:52,134524207,0.000515,0.01948525,1287462,sell
154,2088.03552055,1.07533829308,2017-05-18 14:45:52,134524206,0.000515,1.07533829,1287461,sell
155,1.0,0.0005164,2017-05-18 14:45:52,134524205,0.0005164,0.0005164,1287460,sell
156,161.22358656,0.0832574723354,2017-05-18 14:45:43,134523864,0.00051641,0.08325747,1287459,buy
157,10.28216583,0.00530971043461,2017-05-18 14:45:43,134523863,0.0005164,0.00530971,1287458,buy
158,211.87475761,0.10941212483,2017-05-18 14:45:43,134523862,0.0005164,0.10941212,1287457,buy
159,1223.36889724,0.630034982079,2017-05-18 14:45:41,134523833,0.000515,0.63003498,1287456,sell
160,22.0,0.01133022,2017-05-18 14:45:41,134523832,0.00051501,0.01133022,1287455,sell
161,1750.00000001,0.901250000005,2017-05-18 14:45:17,134523317,0.000515,0.90125,1287454,sell
162,38.72966692,0.0199999999975,2017-05-18 14:45:16,134523287,0.0005164,0.01999999,1287453,buy
163,100.6247978,0.051821770867,2017-05-18 14:45:14,134523240,0.000515,0.05182177,1287452,sell
164,663.21350285,0.341554953968,2017-05-18 14:45:14,134523239,0.000515,0.34155495,1287451,sell
165,333.0,0.17152164,2017-05-18 14:45:14,134523238,0.00051508,0.17152164,1287450,sell
166,2.28649716,0.00117772895717,2017-05-18 14:45:14,134523237,0.00051508,0.00117772,1287449,sell
167,653.177589,0.337307438735,2017-05-18 14:45:13,134523160,0.00051641,0.33730743,1287448,buy
168,407.051902,0.210205672712,2017-05-18 14:45:11,134523135,0.00051641,0.21020567,1287447,buy
169,1.93840065,0.00100100947967,2017-05-18 14:45:11,134523132,0.00051641,0.001001,1287446,buy
170,88.40246211,0.0455343401836,2017-05-18 14:45:10,134523131,0.00051508,0.04553434,1287445,sell
171,2.00778339,0.00103441000253,2017-05-18 14:45:10,134523130,0.0005152,0.00103441,1287444,sell
172,1.82513778,0.00094053000079,2017-05-18 14:45:10,134523129,0.00051532,0.00094053,1287443,sell
173,9.71387457,0.0050061423984,2017-05-18 14:45:10,134523128,0.00051536,0.00500614,1287442,sell
174,74.02301125,0.0381514599982,2017-05-18 14:45:10,134523127,0.0005154,0.03815145,1287441,sell
175,22.23781819,0.0114629281424,2017-05-18 14:45:10,134523126,0.00051547,0.01146292,1287440,sell
176,70.81790495,0.0365066300017,2017-05-18 14:45:10,134523125,0.0005155,0.03650663,1287439,sell
177,12.81197142,0.00660572434444,2017-05-18 14:45:10,134523124,0.00051559,0.00660572,1287438,sell
178,22.23711801,0.011466792273,2017-05-18 14:45:10,134523123,0.00051566,0.01146679,1287437,sell
179,144.0,0.0742896,2017-05-18 14:45:10,134523122,0.0005159,0.0742896,1287436,sell
180,863.794462,0.445717942392,2017-05-18 14:45:10,134523121,0.000516,0.44571794,1287435,sell
181,54.023887,0.027876325692,2017-05-18 14:45:10,134523120,0.000516,0.02787632,1287434,sell
182,74.89403306,0.0386460699993,2017-05-18 14:45:10,134523119,0.00051601,0.03864606,1287433,sell
183,42.40868925,0.0218845800006,2017-05-18 14:45:10,134523118,0.00051604,0.02188458,1287432,sell
184,61.42065691,0.0316961299984,2017-05-18 14:45:10,134523117,0.00051605,0.03169612,1287431,sell
185,0.66945793,0.00034563443468,2017-05-18 14:45:10,134523116,0.00051629,0.00034563,1287430,sell
186,333.0,0.1719612,2017-05-18 14:45:10,134523115,0.0005164,0.1719612,1287429,sell
187,733.12435998,0.378585419494,2017-05-18 14:45:10,134523114,0.0005164,0.37858541,1287428,sell
188,406.78374253,0.210063124642,2017-05-18 14:44:58,134522939,0.0005164,0.21006312,1287427,sell
189,8.23727849,0.00425949670718,2017-05-18 14:44:58,134522938,0.0005171,0.00425949,1287426,sell
190,2.76272151,0.00142857566561,2017-05-18 14:44:54,134522896,0.00051709,0.00142857,1287425,buy
191,0.96694966,0.000499999999689,2017-05-18 14:44:54,134522892,0.00051709,0.00049999,1287424,buy
192,3507.65192847,1.81135145586,2017-05-18 14:44:54,134522886,0.0005164,1.81135145,1287423,sell
193,144.0,0.07436736,2017-05-18 14:44:54,134522885,0.00051644,0.07436736,1287422,sell
194,812.79433549,0.419954577261,2017-05-18 14:44:54,134522884,0.00051668,0.41995457,1287421,sell
195,144.0,0.07444368,2017-05-18 14:44:54,134522883,0.00051697,0.07444368,1287420,sell
196,338.56491899,0.175038063118,2017-05-18 14:44:54,134522882,0.000517,0.17503806,1287419,sell
197,333.0,0.17218431,2017-05-18 14:44:54,134522881,0.00051707,0.17218431,1287418,sell
198,41.98880229,0.0217111500001,2017-05-18 14:44:54,134522880,0.00051707,0.02171115,1287417,sell
199,24.26470636,0.0125467943646,2017-05-18 14:44:54,134522879,0.00051708,0.01254679,1287416,sell
0,1.31574250,0.00066313422,2017-05-18 19:27:35,134697181,0.00050400,0.00066313,1287617,sell
1,396.24361057,0.199999999999,2017-05-18 19:27:33,134697165,0.00050474,0.19999999,1287616,buy
0,179.49673886,0.0907732958089,2017-05-18 19:27:44,134697237,0.00050571,0.09077329,1287622,buy
1,18.90000000,0.009545256,2017-05-18 19:27:44,134697236,0.00050504,0.00954525,1287621,buy
2,55.58844324,0.028057710841,2017-05-18 19:27:44,134697235,0.00050474,0.02805771,1287620,buy
3,608.67622805,0.307223239346,2017-05-18 19:27:44,134697234,0.00050474,0.30722323,1287619,buy
4,9.52325023,0.00480638439108,2017-05-18 19:27:44,134697233,0.00050470,0.00480638,1287618,buy
0,758.68670999,0.38293953,2017-05-18 19:28:02,134697361,0.00050474,0.38293953,1287624,sell
1,984.31329001,0.49682229,2017-05-18 19:28:02,134697360,0.00050474,0.49682228,1287623,sell
0,18.70391581,0.0094408015051,2017-05-18 19:28:12,134697432,0.00050475,0.00944080,1287628,sell
1,122.11083043,0.0615438585367,2017-05-18 19:28:10,134697417,0.00050400,0.06154385,1287627,sell
2,98.68425750,0.04973686578,2017-05-18 19:28:10,134697416,0.00050400,0.04973686,1287626,sell
3,301.82157187,0.152341420186,2017-05-18 19:28:10,134697415,0.00050474,0.15234142,1287625,sell
0,5.40800000,0.002729688,2017-05-18 19:28:20,134697460,0.00050475,0.00272968,1287629,sell
0,987.14505657,0.497521108511,2017-05-18 19:28:33,134697568,0.00050400,0.49752110,1287634,sell
1,72.88916957,0.0367361414633,2017-05-18 19:28:33,134697567,0.00050400,0.03673614,1287633,sell
2,107.34224822,0.0541434300022,2017-05-18 19:28:33,134697566,0.00050440,0.05414343,1287632,sell
3,163.77202674,0.082663930497,2017-05-18 19:28:33,134697565,0.00050475,0.08266393,1287631,sell
4,1746.13899890,0.881870040004,2017-05-18 19:28:33,134697564,0.00050504,0.88187004,1287630,sell
0,406.14970084,0.204699449223,2017-05-18 19:28:50,134697725,0.00050400,0.20469944,1287636,buy
1,4.91843549,0.00247889148696,2017-05-18 19:28:45,134697707,0.00050400,0.00247889,1287635,sell
0,45.55886367,0.0229616672897,2017-05-18 19:28:53,134697740,0.00050400,0.02296166,1287637,buy
0,55.78860254,0.0281124347059,2017-05-18 19:29:05,134697847,0.00050391,0.02811243,1287642,sell
1,2000.00000000,1.00782,2017-05-18 19:29:05,134697846,0.00050391,1.00782000,1287641,sell
2,198.44813558,0.1,2017-05-18 19:29:05,134697845,0.00050391,0.10000000,1287640,sell
3,129.39998643,0.0653133491507,2017-05-18 19:29:05,134697844,0.00050474,0.06531334,1287639,sell
4,1.98004118,0.000999999997547,2017-05-18 19:29:05,134697843,0.00050504,0.00099999,1287638,sell
0,339.82911071,0.171239888887,2017-05-18 19:29:14,134697924,0.00050390,0.17123988,1287644,sell
